ccm nave,Time,temp,RH,Dew Point,Serial Number
11646,2022-03-17 21:40,10,68.5,4.5,
11647,2022-03-17 21:55,10,68.5,4.5,
11648,2022-03-17 22:10,10,68.5,4.5,
11649,2022-03-17 22:25,10,68.5,4.5,
11650,2022-03-17 22:40,10,68.5,4.5,
11651,2022-03-17 22:55,10,68.5,4.5,
11652,2022-03-17 23:10,9.5,68.5,4,
11653,2022-03-17 23:25,9.5,68.5,4,
11654,2022-03-17 23:40,9.5,68.5,4,
11655,2022-03-17 23:55,9.5,69,4.1,
11656,2022-03-18 00:10,9.5,69,4.1,
11657,2022-03-18 00:25,9.5,69,4.1,
11658,2022-03-18 00:40,9.5,69,4.1,
11659,2022-03-18 00:55,9.5,69,4.1,
11660,2022-03-18 01:10,9.5,69,4.1,
11661,2022-03-18 01:25,9,69,3.6,
11662,2022-03-18 01:40,9,69,3.6,
11663,2022-03-18 01:55,9,69,3.6,
11664,2022-03-18 02:10,9,69,3.6,
11665,2022-03-18 02:25,9,69,3.6,
11666,2022-03-18 02:40,9,69.5,3.7,
11667,2022-03-18 02:55,9,69.5,3.7,
11668,2022-03-18 03:10,9,69.5,3.7,
11669,2022-03-18 03:25,9,69.5,3.7,
11670,2022-03-18 03:40,9,69.5,3.7,
11671,2022-03-18 03:55,9,69.5,3.7,
11672,2022-03-18 04:10,9,69.5,3.7,
11673,2022-03-18 04:25,9,69.5,3.7,
11674,2022-03-18 04:40,8.5,69.5,3.3,
11675,2022-03-18 04:55,8.5,69.5,3.3,
11676,2022-03-18 05:10,8.5,69.5,3.3,
11677,2022-03-18 05:25,8.5,69.5,3.3,
11678,2022-03-18 05:40,8.5,69.5,3.3,
11679,2022-03-18 05:55,8.5,69.5,3.3,
11680,2022-03-18 06:10,8.5,69.5,3.3,
11681,2022-03-18 06:25,8.5,69.5,3.3,
11682,2022-03-18 06:40,8.5,69.5,3.3,
11683,2022-03-18 06:55,8.5,70,3.4,
11684,2022-03-18 07:10,8.5,70,3.4,
11685,2022-03-18 07:25,8.5,70,3.4,
11686,2022-03-18 07:40,8.5,70,3.4,
11687,2022-03-18 07:55,8.5,70,3.4,
11688,2022-03-18 08:10,8.5,70,3.4,
11689,2022-03-18 08:25,8.5,69.5,3.3,
11690,2022-03-18 08:40,8.5,69.5,3.3,
11691,2022-03-18 08:55,8.5,69.5,3.3,
11692,2022-03-18 09:10,8.5,69.5,3.3,
11693,2022-03-18 09:25,8.5,69.5,3.3,
11694,2022-03-18 09:40,8.5,69.5,3.3,
11695,2022-03-18 09:55,8.5,69.5,3.3,
11696,2022-03-18 10:10,8.5,69.5,3.3,
11697,2022-03-18 10:25,8.5,69.5,3.3,
11698,2022-03-18 10:40,8.5,69.5,3.3,
11699,2022-03-18 10:55,8.5,69.5,3.3,
11700,2022-03-18 11:10,8.5,69.5,3.3,
11701,2022-03-18 11:25,9,69.5,3.7,
11702,2022-03-18 11:40,9,69.5,3.7,
11703,2022-03-18 11:55,9,69.5,3.7,
11704,2022-03-18 12:10,9,69.5,3.7,
11705,2022-03-18 12:25,9.5,69.5,4.2,
11706,2022-03-18 12:40,9.5,69,4.1,
11707,2022-03-18 12:55,9.5,69,4.1,
11708,2022-03-18 13:10,10,69,4.6,
11709,2022-03-18 13:25,10,69,4.6,
11710,2022-03-18 13:40,10,69,4.6,
11711,2022-03-18 13:55,10,69,4.6,
11712,2022-03-18 14:10,10.5,68.5,5,
11713,2022-03-18 14:25,10.5,68.5,5,
11714,2022-03-18 14:40,10.5,68.5,5,
11715,2022-03-18 14:55,11,68,5.3,
11716,2022-03-18 15:10,11,68,5.3,
11717,2022-03-18 15:25,11,68,5.3,
11718,2022-03-18 15:40,11,68,5.3,
11719,2022-03-18 15:55,11,68,5.3,
11720,2022-03-18 16:10,11.5,68,5.8,
11721,2022-03-18 16:25,11.5,68,5.8,
11722,2022-03-18 16:40,11.5,67.5,5.7,
11723,2022-03-18 16:55,11.5,67.5,5.7,
11724,2022-03-18 17:10,11.5,67.5,5.7,
11725,2022-03-18 17:25,11.5,67.5,5.7,
11726,2022-03-18 17:40,11.5,67.5,5.7,
11727,2022-03-18 17:55,11.5,67.5,5.7,
11728,2022-03-18 18:10,11.5,67.5,5.7,
11729,2022-03-18 18:25,11.5,67.5,5.7,
11730,2022-03-18 18:40,11.5,67.5,5.7,
11731,2022-03-18 18:55,11.5,67.5,5.7,
11732,2022-03-18 19:10,11.5,67.5,5.7,
11733,2022-03-18 19:25,11.5,67.5,5.7,
11734,2022-03-18 19:40,11.5,67.5,5.7,
11735,2022-03-18 19:55,11.5,67.5,5.7,
11736,2022-03-18 20:10,11.5,67.5,5.7,
11737,2022-03-18 20:25,11.5,67.5,5.7,
11738,2022-03-18 20:40,11.5,67.5,5.7,
11739,2022-03-18 20:55,11.5,67.5,5.7,
11740,2022-03-18 21:10,11.5,68,5.8,
11741,2022-03-18 21:25,11.5,68,5.8,
11742,2022-03-18 21:40,11.5,68,5.8,
11743,2022-03-18 21:55,11,68,5.3,
11744,2022-03-18 22:10,11,68,5.3,
11745,2022-03-18 22:25,11,68,5.3,
11746,2022-03-18 22:40,11,68,5.3,
11747,2022-03-18 22:55,11,68,5.3,
11748,2022-03-18 23:10,11,68,5.3,
11749,2022-03-18 23:25,11,68.5,5.4,
11750,2022-03-18 23:40,11,68.5,5.4,
11751,2022-03-18 23:55,11,68.5,5.4,
11752,2022-03-19 00:10,11,68.5,5.4,
11753,2022-03-19 00:25,10.5,68.5,5,
11754,2022-03-19 00:40,10.5,68.5,5,
11755,2022-03-19 00:55,10.5,68.5,5,
11756,2022-03-19 01:10,10.5,69,5.1,
11757,2022-03-19 01:25,10.5,69,5.1,
11758,2022-03-19 01:40,10.5,69,5.1,
11759,2022-03-19 01:55,10.5,69,5.1,
11760,2022-03-19 02:10,10.5,69,5.1,
11761,2022-03-19 02:25,10,69,4.6,
11762,2022-03-19 02:40,10,69,4.6,
11763,2022-03-19 02:55,10,69,4.6,
11764,2022-03-19 03:10,10,69,4.6,
11765,2022-03-19 03:25,10,69.5,4.7,
11766,2022-03-19 03:40,10,69.5,4.7,
11767,2022-03-19 03:55,10,69.5,4.7,
11768,2022-03-19 04:10,10,69.5,4.7,
11769,2022-03-19 04:25,10,69.5,4.7,
11770,2022-03-19 04:40,10,69.5,4.7,
11771,2022-03-19 04:55,9.5,69.5,4.2,
11772,2022-03-19 05:10,9.5,69.5,4.2,
11773,2022-03-19 05:25,9.5,69.5,4.2,
11774,2022-03-19 05:40,9.5,70,4.3,
11775,2022-03-19 05:55,9.5,70,4.3,
11776,2022-03-19 06:10,9.5,70,4.3,
11777,2022-03-19 06:25,9.5,70,4.3,
11778,2022-03-19 06:40,9.5,70,4.3,
11779,2022-03-19 06:55,9.5,70,4.3,
11780,2022-03-19 07:10,9.5,70,4.3,
11781,2022-03-19 07:25,9,70,3.8,
11782,2022-03-19 07:40,9,70,3.8,
11783,2022-03-19 07:55,9,70.5,3.9,
11784,2022-03-19 08:10,9,70.5,3.9,
11785,2022-03-19 08:25,9,70.5,3.9,
11786,2022-03-19 08:40,9,70.5,3.9,
11787,2022-03-19 08:55,9,70.5,3.9,
11788,2022-03-19 09:10,9,70.5,3.9,
11789,2022-03-19 09:25,9,70.5,3.9,
11790,2022-03-19 09:40,9,70.5,3.9,
11791,2022-03-19 09:55,9,70.5,3.9,
11792,2022-03-19 10:10,9,70.5,3.9,
11793,2022-03-19 10:25,9,70.5,3.9,
11794,2022-03-19 10:40,9,70.5,3.9,
11795,2022-03-19 10:55,9.5,70,4.3,
11796,2022-03-19 11:10,9.5,70,4.3,
11797,2022-03-19 11:25,9.5,70,4.3,
11798,2022-03-19 11:40,9.5,70,4.3,
11799,2022-03-19 11:55,10,70,4.8,
11800,2022-03-19 12:10,10,70,4.8,
11801,2022-03-19 12:25,10,70,4.8,
11802,2022-03-19 12:40,10.5,69.5,5.2,
11803,2022-03-19 12:55,10.5,69.5,5.2,
11804,2022-03-19 13:10,10.5,69.5,5.2,
11805,2022-03-19 13:25,10.5,69.5,5.2,
11806,2022-03-19 13:40,11,69,5.5,
11807,2022-03-19 13:55,11,69,5.5,
11808,2022-03-19 14:10,11,69,5.5,
11809,2022-03-19 14:25,11,68.5,5.4,
11810,2022-03-19 14:40,11.5,68.5,5.9,
11811,2022-03-19 14:55,11.5,68.5,5.9,
11812,2022-03-19 15:10,11.5,68,5.8,
11813,2022-03-19 15:25,11.5,68,5.8,
11814,2022-03-19 15:40,12,68,6.3,
11815,2022-03-19 15:55,12,67.5,6.2,
11816,2022-03-19 16:10,12,67.5,6.2,
11817,2022-03-19 16:25,12,67.5,6.2,
11818,2022-03-19 16:40,12,67,6.1,
11819,2022-03-19 16:55,12,67,6.1,
11820,2022-03-19 17:10,12,67,6.1,
11821,2022-03-19 17:25,12.5,67,6.5,
11822,2022-03-19 17:40,12.5,67,6.5,
11823,2022-03-19 17:55,12.5,66.5,6.4,
11824,2022-03-19 18:10,12.5,66.5,6.4,
11825,2022-03-19 18:25,12.5,66.5,6.4,
11826,2022-03-19 18:40,12.5,66.5,6.4,
11827,2022-03-19 18:55,12.5,66.5,6.4,
11828,2022-03-19 19:10,12.5,66.5,6.4,
11829,2022-03-19 19:25,12.5,66.5,6.4,
11830,2022-03-19 19:40,12.5,66.5,6.4,
11831,2022-03-19 19:55,12,66.5,6,
11832,2022-03-19 20:10,12,66.5,6,
11833,2022-03-19 20:25,12,66.5,6,
11834,2022-03-19 20:40,12,66.5,6,
11835,2022-03-19 20:55,12,66.5,6,
11836,2022-03-19 21:10,12,66,5.9,
11837,2022-03-19 21:25,12,66,5.9,
11838,2022-03-19 21:40,12,65.5,5.7,
11839,2022-03-19 21:55,12,65.5,5.7,
11840,2022-03-19 22:10,11.5,65,5.2,
11841,2022-03-19 22:25,11.5,65,5.2,
11842,2022-03-19 22:40,11.5,64.5,5,
11843,2022-03-19 22:55,11.5,64.5,5,
11844,2022-03-19 23:10,11.5,64.5,5,
11845,2022-03-19 23:25,11.5,64,4.9,
11846,2022-03-19 23:40,11.5,63.5,4.8,
11847,2022-03-19 23:55,12,63,5.2,
11848,2022-03-20 00:10,12.5,63,5.7,
11849,2022-03-20 00:25,12.5,62.5,5.5,
11850,2022-03-20 00:40,13,62,5.9,
11851,2022-03-20 00:55,13.5,61.5,6.3,
11852,2022-03-20 01:10,13.5,61,6.1,
11853,2022-03-20 01:25,14,60.5,6.5,
11854,2022-03-20 01:40,14,60.5,6.5,
11855,2022-03-20 01:55,14.5,60,6.8,
11856,2022-03-20 02:10,14.5,59.5,6.7,
11857,2022-03-20 02:25,14.5,59,6.6,
11858,2022-03-20 02:40,14.5,58.5,6.5,
11859,2022-03-20 02:55,15,58.5,6.9,
11860,2022-03-20 03:10,15,58,6.8,
11861,2022-03-20 03:25,15,57.5,6.7,
11862,2022-03-20 03:40,15,57.5,6.7,
11863,2022-03-20 03:55,15.5,57,7,
11864,2022-03-20 04:10,15.5,57,7,
11865,2022-03-20 04:25,15.5,57,7,
11866,2022-03-20 04:40,15.5,57,7,
11867,2022-03-20 04:55,15.5,57,7,
11868,2022-03-20 05:10,16,57,7.5,
11869,2022-03-20 05:25,16,57,7.5,
11870,2022-03-20 05:40,16,57,7.5,
11871,2022-03-20 05:55,16,57,7.5,
11872,2022-03-20 06:10,16,57.5,7.6,
11873,2022-03-20 06:25,16,57.5,7.6,
11874,2022-03-20 06:40,16.5,57.5,8.1,
11875,2022-03-20 06:55,16.5,57.5,8.1,
11876,2022-03-20 07:10,16.5,57.5,8.1,
11877,2022-03-20 07:25,16.5,57.5,8.1,
11878,2022-03-20 07:40,16.5,57.5,8.1,
11879,2022-03-20 07:55,16.5,57.5,8.1,
11880,2022-03-20 08:10,16.5,57,8,
11881,2022-03-20 08:25,16.5,57.5,8.1,
11882,2022-03-20 08:40,17,57.5,8.6,
11883,2022-03-20 08:55,17,57,8.4,
11884,2022-03-20 09:10,17,57,8.4,
11885,2022-03-20 09:25,17,57,8.4,
11886,2022-03-20 09:40,17,57,8.4,
11887,2022-03-20 09:55,17,55,7.9,
11888,2022-03-20 10:10,17,55,7.9,
11889,2022-03-20 10:25,17,54,7.6,
11890,2022-03-20 10:40,17,55.5,8,
11891,2022-03-20 10:55,17,56,8.2,
11892,2022-03-20 11:10,17,56,8.2,
11893,2022-03-20 11:25,17.5,56,8.6,
11894,2022-03-20 11:40,18,53,8.3,
11895,2022-03-20 11:55,18,53.5,8.4,
11896,2022-03-20 12:10,17.5,54.5,8.2,
11897,2022-03-20 12:25,17.5,55,8.4,
11898,2022-03-20 12:40,17.5,55.5,8.5,
11899,2022-03-20 12:55,17,56,8.2,
11900,2022-03-20 13:10,17,56.5,8.3,
11901,2022-03-20 13:25,17,57,8.4,
11902,2022-03-20 13:40,17,57,8.4,
11903,2022-03-20 13:55,17,57,8.4,
11904,2022-03-20 14:10,17,57.5,8.6,
11905,2022-03-20 14:25,17,57.5,8.6,
11906,2022-03-20 14:40,17,57.5,8.6,
11907,2022-03-20 14:55,17,57.5,8.6,
11908,2022-03-20 15:10,17,57.5,8.6,
11909,2022-03-20 15:25,16.5,57.5,8.1,
11910,2022-03-20 15:40,16.5,57.5,8.1,
11911,2022-03-20 15:55,16.5,57.5,8.1,
11912,2022-03-20 16:10,16.5,57.5,8.1,
11913,2022-03-20 16:25,16.5,57.5,8.1,
11914,2022-03-20 16:40,16.5,57.5,8.1,
11915,2022-03-20 16:55,16.5,57.5,8.1,
11916,2022-03-20 17:10,16.5,57.5,8.1,
11917,2022-03-20 17:25,16.5,57.5,8.1,
11918,2022-03-20 17:40,16,57.5,7.6,
11919,2022-03-20 17:55,16,57.5,7.6,
11920,2022-03-20 18:10,16,57.5,7.6,
11921,2022-03-20 18:25,16,58,7.7,
11922,2022-03-20 18:40,16,58,7.7,
11923,2022-03-20 18:55,15.5,58,7.3,
11924,2022-03-20 19:10,15.5,58,7.3,
11925,2022-03-20 19:25,15.5,58,7.3,
11926,2022-03-20 19:40,15.5,58,7.3,
11927,2022-03-20 19:55,15.5,58.5,7.4,
11928,2022-03-20 20:10,15,58.5,6.9,
11929,2022-03-20 20:25,15,58.5,6.9,
11930,2022-03-20 20:40,15,59,7.1,
11931,2022-03-20 20:55,15,59,7.1,
11932,2022-03-20 21:10,14.5,59,6.6,
11933,2022-03-20 21:25,14.5,59.5,6.7,
11934,2022-03-20 21:40,14.5,60,6.8,
11935,2022-03-20 21:55,14.5,60,6.8,
11936,2022-03-20 22:10,14.5,60,6.8,
11937,2022-03-20 22:25,14,60.5,6.5,
11938,2022-03-20 22:40,14,60.5,6.5,
11939,2022-03-20 22:55,14,60.5,6.5,
11940,2022-03-20 23:10,14,60.5,6.5,
11941,2022-03-20 23:25,14,60.5,6.5,
11942,2022-03-20 23:40,13.5,61,6.1,
11943,2022-03-20 23:55,13.5,61,6.1,
11944,2022-03-21 00:10,13.5,61,6.1,
11945,2022-03-21 00:25,13.5,61,6.1,
11946,2022-03-21 00:40,13.5,61.5,6.3,
11947,2022-03-21 00:55,13,61.5,5.8,
11948,2022-03-21 01:10,13,61.5,5.8,
11949,2022-03-21 01:25,13,61.5,5.8,
11950,2022-03-21 01:40,13,61.5,5.8,
11951,2022-03-21 01:55,13,62,5.9,
11952,2022-03-21 02:10,12.5,62,5.4,
11953,2022-03-21 02:25,12.5,62,5.4,
11954,2022-03-21 02:40,12.5,62,5.4,
11955,2022-03-21 02:55,12.5,62.5,5.5,
11956,2022-03-21 03:10,12.5,62.5,5.5,
11957,2022-03-21 03:25,12,62.5,5.1,
11958,2022-03-21 03:40,12,62.5,5.1,
11959,2022-03-21 03:55,12,62.5,5.1,
11960,2022-03-21 04:10,12,63,5.2,
11961,2022-03-21 04:25,12,63,5.2,
11962,2022-03-21 04:40,12,63,5.2,
11963,2022-03-21 04:55,11.5,63,4.7,
11964,2022-03-21 05:10,11.5,63,4.7,
11965,2022-03-21 05:25,11.5,63.5,4.8,
11966,2022-03-21 05:40,11.5,63.5,4.8,
11967,2022-03-21 05:55,11.5,63.5,4.8,
11968,2022-03-21 06:10,11,63.5,4.4,
11969,2022-03-21 06:25,11,63.5,4.4,
11970,2022-03-21 06:40,11,63.5,4.4,
11971,2022-03-21 06:55,11,64,4.5,
11972,2022-03-21 07:10,11,64,4.5,
11973,2022-03-21 07:25,11,64,4.5,
11974,2022-03-21 07:40,11,64,4.5,
11975,2022-03-21 07:55,11,64,4.5,
11976,2022-03-21 08:10,10.5,64,4,
11977,2022-03-21 08:25,10.5,64.5,4.1,
11978,2022-03-21 08:40,10.5,64.5,4.1,
11979,2022-03-21 08:55,10.5,64.5,4.1,
11980,2022-03-21 09:10,10.5,64.5,4.1,
11981,2022-03-21 09:25,10.5,64.5,4.1,
11982,2022-03-21 09:40,10.5,65,4.2,
11983,2022-03-21 09:55,10.5,65,4.2,
11984,2022-03-21 10:10,10.5,65,4.2,
11985,2022-03-21 10:25,10.5,65,4.2,
11986,2022-03-21 10:40,11,64.5,4.6,
11987,2022-03-21 10:55,11,64.5,4.6,
11988,2022-03-21 11:10,11,64.5,4.6,
11989,2022-03-21 11:25,11,64.5,4.6,
11990,2022-03-21 11:40,11,64.5,4.6,
11991,2022-03-21 11:55,11,64.5,4.6,
11992,2022-03-21 12:10,11.5,64.5,5,
11993,2022-03-21 12:25,11.5,64.5,5,
11994,2022-03-21 12:40,11.5,64,4.9,
11995,2022-03-21 12:55,11.5,64,4.9,
11996,2022-03-21 13:10,12,64,5.4,
11997,2022-03-21 13:25,12,64,5.4,
11998,2022-03-21 13:40,12,63.5,5.3,
11999,2022-03-21 13:55,12,63.5,5.3,
12000,2022-03-21 14:10,12.5,63.5,5.8,
12001,2022-03-21 14:25,12.5,63,5.7,
12002,2022-03-21 14:40,12.5,63,5.7,
12003,2022-03-21 14:55,12.5,62.5,5.5,
12004,2022-03-21 15:10,13,62.5,6,
12005,2022-03-21 15:25,13,62.5,6,
12006,2022-03-21 15:40,13,62,5.9,
12007,2022-03-21 15:55,13,62,5.9,
12008,2022-03-21 16:10,13,62,5.9,
12009,2022-03-21 16:25,13,62,5.9,
12010,2022-03-21 16:40,13.5,62,6.4,
12011,2022-03-21 16:55,13.5,61.5,6.3,
12012,2022-03-21 17:10,13.5,61.5,6.3,
12013,2022-03-21 17:25,13.5,61.5,6.3,
12014,2022-03-21 17:40,13.5,61.5,6.3,
12015,2022-03-21 17:55,13.5,61.5,6.3,
12016,2022-03-21 18:10,13.5,61.5,6.3,
12017,2022-03-21 18:25,13.5,61.5,6.3,
12018,2022-03-21 18:40,13.5,61.5,6.3,
12019,2022-03-21 18:55,13.5,61.5,6.3,
12020,2022-03-21 19:10,13.5,61.5,6.3,
12021,2022-03-21 19:25,13.5,62,6.4,
12022,2022-03-21 19:40,13,62,5.9,
12023,2022-03-21 19:55,13,62,5.9,
12024,2022-03-21 20:10,13,62,5.9,
12025,2022-03-21 20:25,13,62,5.9,
12026,2022-03-21 20:40,13,62,5.9,
12027,2022-03-21 20:55,13,62.5,6,
12028,2022-03-21 21:10,13,62.5,6,
12029,2022-03-21 21:25,13,62.5,6,
12030,2022-03-21 21:40,12.5,62.5,5.5,
12031,2022-03-21 21:55,12.5,63,5.7,
12032,2022-03-21 22:10,12.5,63,5.7,
12033,2022-03-21 22:25,12.5,63,5.7,
12034,2022-03-21 22:40,12.5,63,5.7,
12035,2022-03-21 22:55,12.5,63,5.7,
12036,2022-03-21 23:10,12.5,63,5.7,
12037,2022-03-21 23:25,12.5,63.5,5.8,
12038,2022-03-21 23:40,12.5,63.5,5.8,
12039,2022-03-21 23:55,12,63.5,5.3,
12040,2022-03-22 00:10,12,63.5,5.3,
12041,2022-03-22 00:25,12,63.5,5.3,
12042,2022-03-22 00:40,12,63.5,5.3,
12043,2022-03-22 00:55,12,64,5.4,
12044,2022-03-22 01:10,12,64,5.4,
12045,2022-03-22 01:25,12,64,5.4,
12046,2022-03-22 01:40,12,64,5.4,
12047,2022-03-22 01:55,11.5,64,4.9,
12048,2022-03-22 02:10,11.5,64,4.9,
12049,2022-03-22 02:25,11.5,64.5,5,
12050,2022-03-22 02:40,11.5,64.5,5,
12051,2022-03-22 02:55,11.5,64.5,5,
12052,2022-03-22 03:10,11.5,64.5,5,
12053,2022-03-22 03:25,11.5,64.5,5,
12054,2022-03-22 03:40,11.5,64.5,5,
12055,2022-03-22 03:55,11.5,64.5,5,
12056,2022-03-22 04:10,11,65,4.7,
12057,2022-03-22 04:25,11,65,4.7,
12058,2022-03-22 04:40,11,65,4.7,
12059,2022-03-22 04:55,11,65,4.7,
12060,2022-03-22 05:10,11,65,4.7,
12061,2022-03-22 05:25,11,65,4.7,
12062,2022-03-22 05:40,11,65,4.7,
12063,2022-03-22 05:55,11,65,4.7,
12064,2022-03-22 06:10,11,65,4.7,
12065,2022-03-22 06:25,11,65.5,4.8,
12066,2022-03-22 06:40,11,65.5,4.8,
12067,2022-03-22 06:55,11,65.5,4.8,
12068,2022-03-22 07:10,10.5,65.5,4.3,
12069,2022-03-22 07:25,10.5,65.5,4.3,
12070,2022-03-22 07:40,10.5,65.5,4.3,
12071,2022-03-22 07:55,10.5,65.5,4.3,
12072,2022-03-22 08:10,10.5,65.5,4.3,
12073,2022-03-22 08:25,10.5,65.5,4.3,
12074,2022-03-22 08:40,10.5,66,4.4,
12075,2022-03-22 08:55,10.5,66,4.4,
12076,2022-03-22 09:10,10.5,66,4.4,
12077,2022-03-22 09:25,10.5,66,4.4,
12078,2022-03-22 09:40,10.5,66,4.4,
12079,2022-03-22 09:55,10.5,66,4.4,
12080,2022-03-22 10:10,10.5,66,4.4,
12081,2022-03-22 10:25,10.5,66,4.4,
12082,2022-03-22 10:40,10.5,66,4.4,
12083,2022-03-22 10:55,11,65.5,4.8,
12084,2022-03-22 11:10,11,65.5,4.8,
12085,2022-03-22 11:25,11,65.5,4.8,
12086,2022-03-22 11:40,11,65.5,4.8,
12087,2022-03-22 11:55,11,65.5,4.8,
12088,2022-03-22 12:10,11.5,65.5,5.3,
12089,2022-03-22 12:25,11.5,65.5,5.3,
12090,2022-03-22 12:40,11.5,65,5.2,
12091,2022-03-22 12:55,11.5,65,5.2,
12092,2022-03-22 13:10,12,65,5.6,
12093,2022-03-22 13:25,12,64.5,5.5,
12094,2022-03-22 13:40,12,64.5,5.5,
12095,2022-03-22 13:55,12,64.5,5.5,
12096,2022-03-22 14:10,12.5,64.5,6,
12097,2022-03-22 14:25,12.5,64,5.9,
12098,2022-03-22 14:40,12.5,64,5.9,
12099,2022-03-22 14:55,12.5,64,5.9,
12100,2022-03-22 15:10,12.5,63.5,5.8,
12101,2022-03-22 15:25,13,63.5,6.2,
12102,2022-03-22 15:40,13,63.5,6.2,
12103,2022-03-22 15:55,13,63.5,6.2,
12104,2022-03-22 16:10,13,63.5,6.2,
12105,2022-03-22 16:25,13,63,6.1,
12106,2022-03-22 16:40,13,63,6.1,
12107,2022-03-22 16:55,13,63,6.1,
12108,2022-03-22 17:10,13,63,6.1,
12109,2022-03-22 17:25,13.5,63,6.6,
12110,2022-03-22 17:40,13.5,63,6.6,
12111,2022-03-22 17:55,13.5,63,6.6,
12112,2022-03-22 18:10,13.5,63,6.6,
12113,2022-03-22 18:25,13.5,63,6.6,
12114,2022-03-22 18:40,13.5,63,6.6,
12115,2022-03-22 18:55,13.5,63.5,6.7,
12116,2022-03-22 19:10,13.5,63.5,6.7,
12117,2022-03-22 19:25,13.5,63.5,6.7,
12118,2022-03-22 19:40,13.5,63.5,6.7,
12119,2022-03-22 19:55,13,63.5,6.2,
12120,2022-03-22 20:10,13,63.5,6.2,
12121,2022-03-22 20:25,13,63.5,6.2,
12122,2022-03-22 20:40,13,63.5,6.2,
12123,2022-03-22 20:55,13,63.5,6.2,
12124,2022-03-22 21:10,13,63.5,6.2,
12125,2022-03-22 21:25,13,64,6.4,
12126,2022-03-22 21:40,13,64,6.4,
12127,2022-03-22 21:55,13,64,6.4,
12128,2022-03-22 22:10,13,64,6.4,
12129,2022-03-22 22:25,13,64,6.4,
12130,2022-03-22 22:40,13,64.5,6.5,
12131,2022-03-22 22:55,13,64.5,6.5,
12132,2022-03-22 23:10,12.5,64.5,6,
12133,2022-03-22 23:25,12.5,64.5,6,
12134,2022-03-22 23:40,12.5,64.5,6,
12135,2022-03-22 23:55,12.5,64.5,6,
12136,2022-03-23 00:10,12.5,64.5,6,
12137,2022-03-23 00:25,12.5,65,6.1,
12138,2022-03-23 00:40,12.5,65,6.1,
12139,2022-03-23 00:55,12.5,65,6.1,
12140,2022-03-23 01:10,12.5,65,6.1,
12141,2022-03-23 01:25,12.5,65,6.1,
12142,2022-03-23 01:40,12.5,65,6.1,
12143,2022-03-23 01:55,12.5,65,6.1,
12144,2022-03-23 02:10,12,65,5.6,
12145,2022-03-23 02:25,12,65.5,5.7,
12146,2022-03-23 02:40,12,65.5,5.7,
12147,2022-03-23 02:55,12,65.5,5.7,
12148,2022-03-23 03:10,12,65.5,5.7,
12149,2022-03-23 03:25,12,65.5,5.7,
12150,2022-03-23 03:40,12,65.5,5.7,
12151,2022-03-23 03:55,12,65.5,5.7,
12152,2022-03-23 04:10,12,65.5,5.7,
12153,2022-03-23 04:25,12,66,5.9,
12154,2022-03-23 04:40,12,66,5.9,
12155,2022-03-23 04:55,11.5,66,5.4,
12156,2022-03-23 05:10,11.5,66,5.4,
12157,2022-03-23 05:25,11.5,66,5.4,
12158,2022-03-23 05:40,11.5,66,5.4,
12159,2022-03-23 05:55,11.5,66,5.4,
12160,2022-03-23 06:10,11.5,66.5,5.5,
12161,2022-03-23 06:25,11.5,66.5,5.5,
12162,2022-03-23 06:40,11.5,66.5,5.5,
12163,2022-03-23 06:55,11.5,66.5,5.5,
12164,2022-03-23 07:10,11.5,66.5,5.5,
12165,2022-03-23 07:25,11.5,66.5,5.5,
12166,2022-03-23 07:40,11.5,66.5,5.5,
12167,2022-03-23 07:55,11,66.5,5,
12168,2022-03-23 08:10,11,66.5,5,
12169,2022-03-23 08:25,11,67,5.1,
12170,2022-03-23 08:40,11,67,5.1,
12171,2022-03-23 08:55,11,66.5,5,
12172,2022-03-23 09:10,11,66.5,5,
12173,2022-03-23 09:25,11,67,5.1,
12174,2022-03-23 09:40,11,67,5.1,
12175,2022-03-23 09:55,11,67,5.1,
12176,2022-03-23 10:10,11.5,67,5.6,
12177,2022-03-23 10:25,11.5,66.5,5.5,
12178,2022-03-23 10:40,11.5,67,5.6,
12179,2022-03-23 10:55,11.5,67,5.6,
12180,2022-03-23 11:10,11.5,67,5.6,
12181,2022-03-23 11:25,11.5,67,5.6,
12182,2022-03-23 11:40,12,67,6.1,
12183,2022-03-23 11:55,12,67,6.1,
12184,2022-03-23 12:10,12,67,6.1,
12185,2022-03-23 12:25,12.5,67,6.5,
12186,2022-03-23 12:40,12.5,67,6.5,
12187,2022-03-23 12:55,12.5,66.5,6.4,
12188,2022-03-23 13:10,12.5,66.5,6.4,
12189,2022-03-23 13:25,13,66,6.8,
12190,2022-03-23 13:40,13,66,6.8,
12191,2022-03-23 13:55,13,66,6.8,
12192,2022-03-23 14:10,13.5,65.5,7.2,
12193,2022-03-23 14:25,13.5,65.5,7.2,
12194,2022-03-23 14:40,13.5,65.5,7.2,
12195,2022-03-23 14:55,13.5,65.5,7.2,
12196,2022-03-23 15:10,13.5,65.5,7.2,
12197,2022-03-23 15:25,14,65,7.5,
12198,2022-03-23 15:40,14,65,7.5,
12199,2022-03-23 15:55,14,65,7.5,
12200,2022-03-23 16:10,14,65,7.5,
12201,2022-03-23 16:25,14,65,7.5,
12202,2022-03-23 16:40,14,65,7.5,
12203,2022-03-23 16:55,14,64.5,7.4,
12204,2022-03-23 17:10,14,64.5,7.4,
